"시도별","연령별",2019,2019,2020,2020,2021,2021,2022,2022,2023,2023,2024,2024
"시도별","연령별",남편(해당연령 천명당 건),아내(해당연령 천명당 건),남편(해당연령 천명당 건),아내(해당연령 천명당 건),남편(해당연령 천명당 건),아내(해당연령 천명당 건),남편(해당연령 천명당 건),아내(해당연령 천명당 건),남편(해당연령 천명당 건),아내(해당연령 천명당 건),남편(해당연령 천명당 건),아내(해당연령 천명당 건)
"울산광역시","75세이상",0.7,0.1,0.3,0.0,0.7,0.1,0.7,0.2,0.4,0.2,0.3,0.1
"세종특별자치시","15 - 19세",0.2,0.9,0.6,0.4,0.0,0.2,0.1,0.3,0.1,0.6,0.0,0.3
"세종특별자치시","20 - 24세",3.5,10.4,2.2,8.6,1.9,6.0,1.9,6.5,2.4,5.3,1.7,4.6
"세종특별자치시","25 - 29세",46.6,70.4,39.9,65.1,31.1,51.8,28.3,45.3,25.9,43.6,30.2,50.1
"세종특별자치시","30 - 34세",72.8,50.5,65.1,43.8,54.9,40.8,53.6,45.2,54.5,42.6,61.3,53.9
"세종특별자치시","35 - 39세",23.5,12.5,20.7,10.9,18.5,10.8,21.1,10.3,24.3,14.0,25.7,13.9
"세종특별자치시","40 - 44세",7.9,4.7,7.1,4.0,6.4,3.6,6.2,3.1,6.3,3.7,6.9,4.0
"세종특별자치시","45 - 49세",4.4,3.4,2.7,2.3,3.5,1.7,3.1,1.8,3.2,2.8,3.6,2.3
"세종특별자치시","50 - 54세",3.4,3.5,2.7,3.1,2.6,2.0,3.1,3.1,2.9,2.2,2.2,2.0
"세종특별자치시","55세이상",2.1,0.9,1.7,1.0,1.3,0.9,1.5,0.9,1.5,0.8,1.5,0.8
"세종특별자치시","55 - 59세",4.0,2.4,2.3,1.6,1.6,1.6,2.7,1.8,2.2,1.2,2.7,1.7
"세종특별자치시","60 - 64세",2.1,0.6,1.5,0.9,2.1,1.3,2.0,1.7,2.0,1.0,1.3,0.8
"세종특별자치시","65 - 69세",1.6,0.6,1.1,0.9,0.6,0.5,1.1,0.1,0.7,0.5,0.8,0.6
"세종특별자치시","70 - 74세",0.3,0.3,1.9,1.0,0.5,0.7,0.5,0.4,1.5,1.0,0.6,0.4
"세종특별자치시","75세이상",0.2,0.1,1.2,0.4,0.9,0.1,0.0,0.1,0.5,0.1,0.9,0.2
"경기도","15 - 19세",0.2,0.7,0.2,0.7,0.2,0.5,0.2,0.4,0.2,0.4,0.1,0.5
"경기도","20 - 24세",3.3,8.2,2.9,7.1,2.6,6.2,2.5,5.8,2.4,5.4,2.4,5.5
"경기도","25 - 29세",28.1,49.3,26.3,44.8,23.2,40.0,21.5,36.5,19.5,33.8,23.5,39.6
"경기도","30 - 34세",50.2,43.6,47.1,41.7,43.8,40.7,40.9,40.2,40.3,41.1,48.4,49.7
"경기도","35 - 39세",21.8,14.1,19.8,13.4,19.6,13.1,20.4,13.9,21.7,14.6,25.6,17.0
"경기도","40 - 44세",9.4,5.7,8.1,5.2,7.3,5.0,8.0,5.2,8.3,5.2,9.0,5.3
"경기도","45 - 49세",5.2,3.9,4.4,3.3,4.1,3.2,4.3,3.1,4.6,3.2,4.6,3.1
"경기도","50 - 54세",3.9,3.3,3.3,2.9,3.1,2.8,3.2,2.7,3.3,2.7,3.2,2.5
"경기도","55세이상",2.1,1.2,1.8,1.2,1.7,1.2,1.8,1.2,1.8,1.2,1.8,1.2
"경기도","55 - 59세",3.2,2.4,2.6,2.2,2.4,2.2,2.6,2.2,2.8,2.1,2.7,2.1
"경기도","60 - 64세",2.2,1.5,2.0,1.4,2.0,1.3,2.1,1.4,2.1,1.5,2.0,1.4
"경기도","65 - 69세",1.5,0.8,1.3,0.9,1.4,1.0,1.4,0.9,1.4,0.9,1.4,1.0
